Academic Year,College,Ethnicity,Gender,Major,Math,Verbal,Writing,Total Score
"2,013",Arts & Sciences,Black,Men,AUND,514.1,455.9,485,"1,455.00"
"2,013",Arts & Sciences,Black,Men,AUND,514.1,455.9,485,"1,455.00"
"2,013",Arts & Sciences,Black,Men,AUND,519.4,460.6,490,"1,470.00"
"2,013",Arts & Sciences,Black,Men,AUND,519.4,460.6,490,"1,470.00"
"2,013",Arts & Sciences,Black,Men,AUND,524.7,465.3,495,"1,485.00"
"2,013",Arts & Sciences,Black,Men,AUND,524.7,465.3,495,"1,485.00"
"2,013",Arts & Sciences,Black,Men,AUND,530,470,500,"1,500.00"
"2,013",Arts & Sciences,Black,Men,AUND,530,470,500,"1,500.00"
"2,013",Arts & Sciences,Black,Men,AUND,535.3,474.7,505,"1,515.00"
"2,013",Arts & Sciences,Black,Men,AUND,535.3,474.7,505,"1,515.00"
"2,013",Arts & Sciences,Black,Men,AUND,540.6,479.4,510,"1,530.00"
"2,013",Arts & Sciences,Black,Men,AUND,540.6,479.4,510,"1,530.00"
"2,013",Arts & Sciences,Black,Men,AUND,540.6,479.4,510,"1,530.00"
"2,013",Arts & Sciences,Black,Men,AUND,545.9,484.1,515,"1,545.00"
"2,013",Arts & Sciences,Black,Men,AUND,545.9,484.1,515,"1,545.00"
"2,013",Arts & Sciences,Black,Men,AUND,556.5,493.5,525,"1,575.00"
"2,013",Arts & Sciences,Black,Men,AUND,561.8,498.2,530,"1,590.00"
"2,013",Arts & Sciences,Black,Men,AUND,567.1,502.9,535,"1,605.00"
"2,013",Arts & Sciences,Black,Men,AUND,567.1,502.9,535,"1,605.00"
"2,013",Arts & Sciences,Black,Men,AUND,567.1,502.9,535,"1,605.00"
"2,013",Arts & Sciences,Black,Men,AUND,572.4,507.6,540,"1,620.00"
"2,013",Arts & Sciences,Black,Men,AUND,577.7,512.3,545,"1,635.00"
"2,013",Arts & Sciences,Black,Men,AUND,577.7,512.3,545,"1,635.00"
"2,013",Arts & Sciences,Black,Men,AUND,588.3,521.7,555,"1,665.00"
"2,013",Arts & Sciences,Black,Men,AUND,593.6,526.4,560,"1,680.00"
"2,013",Arts & Sciences,Black,Men,AUND,598.9,531.1,565,"1,695.00"
"2,013",Arts & Sciences,Black,Men,AUND,604.2,535.8,570,"1,710.00"
"2,013",Arts & Sciences,Black,Men,AUND,614.8,545.2,580,"1,740.00"
"2,013",Arts & Sciences,Black,Men,AUND,625.4,554.6,590,"1,770.00"
"2,013",Arts & Sciences,Black,Men,AUND,646.6,573.4,610,"1,830.00"
"2,013",Arts & Sciences,Black,Men,BIOL,450.5,399.5,425,"1,275.00"
"2,013",Arts & Sciences,Black,Men,BIOL,455.8,404.2,430,"1,290.00"
"2,013",Arts & Sciences,Black,Men,BIOL,535.3,474.7,505,"1,515.00"
"2,013",Arts & Sciences,Black,Men,BIOL,577.7,512.3,545,"1,635.00"
"2,013",Arts & Sciences,Black,Men,BIOL,620.1,549.9,585,"1,755.00"
"2,013",Arts & Sciences,Black,Men,CHEM,439.9,390.1,415,"1,245.00"
"2,013",Arts & Sciences,Black,Men,CHEM,471.7,418.3,445,"1,335.00"
"2,013",Arts & Sciences,Black,Men,CHEM,477,423,450,"1,350.00"
"2,013",Arts & Sciences,Black,Men,CHEM,577.7,512.3,545,"1,635.00"
"2,013",Arts & Sciences,Black,Men,COMM,386.9,343.1,365,"1,095.00"
"2,013",Arts & Sciences,Black,Men,CYTO,429.3,380.7,405,"1,215.00"
"2,013",Arts & Sciences,Black,Men,DANC,567.1,502.9,535,"1,605.00"
"2,013",Arts & Sciences,Black,Men,ECON,477,423,450,"1,350.00"
"2,013",Arts & Sciences,Black,Men,ECON,482.3,427.7,455,"1,365.00"
"2,013",Arts & Sciences,Black,Men,ECON,498.2,441.8,470,"1,410.00"
"2,013",Arts & Sciences,Black,Men,ECON,535.3,474.7,505,"1,515.00"
"2,013",Arts & Sciences,Black,Men,ECON,545.9,484.1,515,"1,545.00"
"2,013",Arts & Sciences,Black,Men,ECON,588.3,521.7,555,"1,665.00"
"2,013",Arts & Sciences,Black,Men,ECON,625.4,554.6,590,"1,770.00"
"2,013",Arts & Sciences,Black,Men,ENCL,715.5,634.5,675,"2,025.00"
"2,013",Arts & Sciences,Black,Men,ENGL,636,564,600,"1,800.00"
"2,013",Arts & Sciences,Black,Men,GNST,434.6,385.4,410,"1,230.00"
"2,013",Arts & Sciences,Black,Men,GNST,434.6,385.4,410,"1,230.00"
"2,013",Arts & Sciences,Black,Men,GNST,498.2,441.8,470,"1,410.00"
"2,013",Arts & Sciences,Black,Men,GNST,514.1,455.9,485,"1,455.00"
"2,013",Arts & Sciences,Black,Men,GNST,593.6,526.4,560,"1,680.00"
"2,013",Arts & Sciences,Black,Men,GNST,614.8,545.2,580,"1,740.00"
"2,013",Arts & Sciences,Black,Men,HIST,376.3,333.7,355,"1,065.00"
"2,013",Arts & Sciences,Black,Men,HIST,392.2,347.8,370,"1,110.00"
"2,013",Arts & Sciences,Black,Men,HIST,530,470,500,"1,500.00"
"2,013",Arts & Sciences,Black,Men,HIST,572.4,507.6,540,"1,620.00"
"2,013",Arts & Sciences,Black,Men,HIST,598.9,531.1,565,"1,695.00"
"2,013",Arts & Sciences,Black,Men,INST,519.4,460.6,490,"1,470.00"
"2,013",Arts & Sciences,Black,Men,INST,524.7,465.3,495,"1,485.00"
"2,013",Arts & Sciences,Black,Men,JADV,461.1,408.9,435,"1,305.00"
"2,013",Arts & Sciences,Black,Men,JBCN,408.1,361.9,385,"1,155.00"
"2,013",Arts & Sciences,Black,Men,JOUR,508.8,451.2,480,"1,440.00"
"2,013",Arts & Sciences,Black,Men,JOUR,514.1,455.9,485,"1,455.00"
"2,013",Arts & Sciences,Black,Men,JPHO,588.3,521.7,555,"1,665.00"
"2,013",Arts & Sciences,Black,Men,JPUR,498.2,441.8,470,"1,410.00"
"2,013",Arts & Sciences,Black,Men,JPUR,498.2,441.8,470,"1,410.00"
"2,013",Arts & Sciences,Black,Men,MATH,471.7,418.3,445,"1,335.00"
"2,013",Arts & Sciences,Black,Men,MATH,662.5,587.5,625,"1,875.00"
"2,013",Arts & Sciences,Black,Men,MDTH,556.5,493.5,525,"1,575.00"
"2,013",Arts & Sciences,Black,Men,MDTH,556.5,493.5,525,"1,575.00"
"2,013",Arts & Sciences,Black,Men,MTHA,535.3,474.7,505,"1,515.00"
"2,013",Arts & Sciences,Black,Men,MUSI,593.6,526.4,560,"1,680.00"
"2,013",Arts & Sciences,Black,Men,PBCM,492.9,437.1,465,"1,395.00"
"2,013",Arts & Sciences,Black,Men,PBCM,498.2,441.8,470,"1,410.00"
"2,013",Arts & Sciences,Black,Men,PBIO,397.5,352.5,375,"1,125.00"
"2,013",Arts & Sciences,Black,Men,PBIO,450.5,399.5,425,"1,275.00"
"2,013",Arts & Sciences,Black,Men,PBIO,482.3,427.7,455,"1,365.00"
"2,013",Arts & Sciences,Black,Men,PBIO,482.3,427.7,455,"1,365.00"
"2,013",Arts & Sciences,Black,Men,PBIO,498.2,441.8,470,"1,410.00"
"2,013",Arts & Sciences,Black,Men,PBIO,503.5,446.5,475,"1,425.00"
"2,013",Arts & Sciences,Black,Men,PBIO,503.5,446.5,475,"1,425.00"
"2,013",Arts & Sciences,Black,Men,PBIO,508.8,451.2,480,"1,440.00"
"2,013",Arts & Sciences,Black,Men,PBIO,519.4,460.6,490,"1,470.00"
"2,013",Arts & Sciences,Black,Men,PBIO,551.2,488.8,520,"1,560.00"
"2,013",Arts & Sciences,Black,Men,PBIO,561.8,498.2,530,"1,590.00"
"2,013",Arts & Sciences,Black,Men,PBIO,567.1,502.9,535,"1,605.00"
"2,013",Arts & Sciences,Black,Men,PBIO,577.7,512.3,545,"1,635.00"
"2,013",Arts & Sciences,Black,Men,PBIO,598.9,531.1,565,"1,695.00"
"2,013",Arts & Sciences,Black,Men,PCOM,413.4,366.6,390,"1,170.00"
"2,013",Arts & Sciences,Black,Men,PCOM,604.2,535.8,570,"1,710.00"
"2,013",Arts & Sciences,Black,Men,PENG,498.2,441.8,470,"1,410.00"
"2,013",Arts & Sciences,Black,Men,PENG,519.4,460.6,490,"1,470.00"
"2,013",Arts & Sciences,Black,Men,PHIL,577.7,512.3,545,"1,635.00"
"2,013",Arts & Sciences,Black,Men,PHIL,657.2,582.8,620,"1,860.00"
"2,013",Arts & Sciences,Black,Men,PJUR,461.1,408.9,435,"1,305.00"
"2,013",Arts & Sciences,Black,Men,PJUR,482.3,427.7,455,"1,365.00"
"2,013",Arts & Sciences,Black,Men,PJUR,498.2,441.8,470,"1,410.00"
"2,013",Arts & Sciences,Black,Men,PJUR,540.6,479.4,510,"1,530.00"
"2,013",Arts & Sciences,Black,Men,PJUR,545.9,484.1,515,"1,545.00"
"2,013",Arts & Sciences,Black,Men,PJUR,577.7,512.3,545,"1,635.00"
"2,013",Arts & Sciences,Black,Men,PJUR,583,517,550,"1,650.00"
"2,013",Arts & Sciences,Black,Men,PJUR,604.2,535.8,570,"1,710.00"
"2,013",Arts & Sciences,Black,Men,PJUR,609.5,540.5,575,"1,725.00"
"2,013",Arts & Sciences,Black,Men,PRTF,376.3,333.7,355,"1,065.00"
"2,013",Arts & Sciences,Black,Men,PRTF,466.4,413.6,440,"1,320.00"
"2,013",Arts & Sciences,Black,Men,PRTF,466.4,413.6,440,"1,320.00"
"2,013",Arts & Sciences,Black,Men,PRTF,471.7,418.3,445,"1,335.00"
"2,013",Arts & Sciences,Black,Men,PRTF,482.3,427.7,455,"1,365.00"
"2,013",Arts & Sciences,Black,Men,PRTF,487.6,432.4,460,"1,380.00"
"2,013",Arts & Sciences,Black,Men,PRTF,492.9,437.1,465,"1,395.00"
"2,013",Arts & Sciences,Black,Men,PRTF,492.9,437.1,465,"1,395.00"
"2,013",Arts & Sciences,Black,Men,PRTF,508.8,451.2,480,"1,440.00"
"2,013",Arts & Sciences,Black,Men,PRTF,519.4,460.6,490,"1,470.00"
"2,013",Arts & Sciences,Black,Men,PRTF,524.7,465.3,495,"1,485.00"
"2,013",Arts & Sciences,Black,Men,PRTF,561.8,498.2,530,"1,590.00"
"2,013",Arts & Sciences,Black,Men,PRTF,572.4,507.6,540,"1,620.00"
"2,013",Arts & Sciences,Black,Men,PRTF,583,517,550,"1,650.00"
"2,013",Arts & Sciences,Black,Men,PRTF,588.3,521.7,555,"1,665.00"
"2,013",Arts & Sciences,Black,Men,PRTF,598.9,531.1,565,"1,695.00"
"2,013",Arts & Sciences,Black,Men,PRTF,604.2,535.8,570,"1,710.00"
"2,013",Arts & Sciences,Black,Men,PRTF,620.1,549.9,585,"1,755.00"
"2,013",Arts & Sciences,Black,Men,PRTF,636,564,600,"1,800.00"
"2,013",Arts & Sciences,Black,Men,PSCI,413.4,366.6,390,"1,170.00"
"2,013",Arts & Sciences,Black,Men,PSCI,439.9,390.1,415,"1,245.00"
"2,013",Arts & Sciences,Black,Men,PSCI,455.8,404.2,430,"1,290.00"
"2,013",Arts & Sciences,Black,Men,PSCI,471.7,418.3,445,"1,335.00"
"2,013",Arts & Sciences,Black,Men,PSCI,482.3,427.7,455,"1,365.00"
"2,013",Arts & Sciences,Black,Men,PSCI,498.2,441.8,470,"1,410.00"
"2,013",Arts & Sciences,Black,Men,PSCI,503.5,446.5,475,"1,425.00"
"2,013",Arts & Sciences,Black,Men,PSCI,535.3,474.7,505,"1,515.00"
"2,013",Arts & Sciences,Black,Men,PSCI,540.6,479.4,510,"1,530.00"
"2,013",Arts & Sciences,Black,Men,PSCI,583,517,550,"1,650.00"
"2,013",Arts & Sciences,Black,Men,PSCI,588.3,521.7,555,"1,665.00"
"2,013",Arts & Sciences,Black,Men,PSCI,609.5,540.5,575,"1,725.00"
"2,013",Arts & Sciences,Black,Men,PSCI,630.7,559.3,595,"1,785.00"
"2,013",Arts & Sciences,Black,Men,PSYC,413.4,366.6,390,"1,170.00"
"2,013",Arts & Sciences,Black,Men,PSYC,434.6,385.4,410,"1,230.00"
"2,013",Arts & Sciences,Black,Men,PSYC,450.5,399.5,425,"1,275.00"
"2,013",Arts & Sciences,Black,Men,PSYC,466.4,413.6,440,"1,320.00"
"2,013",Arts & Sciences,Black,Men,PSYC,482.3,427.7,455,"1,365.00"
"2,013",Arts & Sciences,Black,Men,PSYC,482.3,427.7,455,"1,365.00"
"2,013",Arts & Sciences,Black,Men,PSYC,503.5,446.5,475,"1,425.00"
"2,013",Arts & Sciences,Black,Men,PSYC,561.8,498.2,530,"1,590.00"
"2,013",Arts & Sciences,Black,Men,PSYC,694.3,615.7,655,"1,965.00"
"2,013",Arts & Sciences,Black,Men,RTVF,492.9,437.1,465,"1,395.00"
"2,013",Arts & Sciences,Black,Men,RTVF,503.5,446.5,475,"1,425.00"
"2,013",Arts & Sciences,Black,Men,RTVF,524.7,465.3,495,"1,485.00"
"2,013",Arts & Sciences,Black,Men,RTVF,551.2,488.8,520,"1,560.00"
"2,013",Arts & Sciences,Black,Men,RTVF,604.2,535.8,570,"1,710.00"
"2,013",Arts & Sciences,Black,Men,SOSC,604.2,535.8,570,"1,710.00"
"2,013",Arts & Sciences,Black,Men,SPAN,593.6,526.4,560,"1,680.00"
"2,013",Arts & Sciences,Black,Men,TAMS,630.7,559.3,595,"1,785.00"
"2,013",Arts & Sciences,Black,Men,TAMS,646.6,573.4,610,"1,830.00"
"2,013",Arts & Sciences,Black,Men,TAMS,710.2,629.8,670,"2,010.00"
"2,013",Arts & Sciences,Black,Men,THEA,402.8,357.2,380,"1,140.00"
"2,013",Arts & Sciences,Black,Men,THEA,487.6,432.4,460,"1,380.00"
"2,013",Arts & Sciences,Black,Men,THEA,514.1,455.9,485,"1,455.00"
"2,013",Arts & Sciences,Black,Men,THEA,561.8,498.2,530,"1,590.00"
"2,013",Arts & Sciences,Black,Men,THEA,561.8,498.2,530,"1,590.00"
"2,013",Arts & Sciences,Black,Men,THEA,689,611,650,"1,950.00"
"2,013",Business,Black,Men,ACCT,442,408,416.5,"1,266.50"
"2,013",Business,Black,Men,ACCT,592.8,547.2,558.6,"1,698.60"
"2,013",Business,Black,Men,BCIS,535.6,494.4,504.7,"1,534.70"
"2,013",Business,Black,Men,BCIS,540.8,499.2,509.6,"1,549.60"
"2,013",Business,Black,Men,BUND,353.6,326.4,333.2,"1,013.20"
"2,013",Business,Black,Men,BUND,384.8,355.2,362.6,"1,102.60"
"2,013",Business,Black,Men,BUND,395.2,364.8,372.4,"1,132.40"
"2,013",Business,Black,Men,BUND,400.4,369.6,377.3,"1,147.30"
"2,013",Business,Black,Men,BUND,405.6,374.4,382.2,"1,162.20"
"2,013",Business,Black,Men,BUND,405.6,374.4,382.2,"1,162.20"
"2,013",Business,Black,Men,BUND,405.6,374.4,382.2,"1,162.20"
"2,013",Business,Black,Men,BUND,410.8,379.2,387.1,"1,177.10"
"2,013",Business,Black,Men,BUND,410.8,379.2,387.1,"1,177.10"
"2,013",Business,Black,Men,BUND,431.6,398.4,406.7,"1,236.70"
"2,013",Business,Black,Men,BUND,436.8,403.2,411.6,"1,251.60"
"2,013",Business,Black,Men,BUND,436.8,403.2,411.6,"1,251.60"
"2,013",Business,Black,Men,BUND,436.8,403.2,411.6,"1,251.60"
"2,013",Business,Black,Men,BUND,436.8,403.2,411.6,"1,251.60"
"2,013",Business,Black,Men,BUND,442,408,416.5,"1,266.50"
"2,013",Business,Black,Men,BUND,442,408,416.5,"1,266.50"
"2,013",Business,Black,Men,BUND,442,408,416.5,"1,266.50"
"2,013",Business,Black,Men,BUND,457.6,422.4,431.2,"1,311.20"
"2,013",Business,Black,Men,BUND,457.6,422.4,431.2,"1,311.20"
"2,013",Business,Black,Men,BUND,457.6,422.4,431.2,"1,311.20"
"2,013",Business,Black,Men,BUND,457.6,422.4,431.2,"1,311.20"
"2,013",Business,Black,Men,BUND,462.8,427.2,436.1,"1,326.10"
"2,013",Business,Black,Men,BUND,462.8,427.2,436.1,"1,326.10"
"2,013",Business,Black,Men,BUND,462.8,427.2,436.1,"1,326.10"
"2,013",Business,Black,Men,BUND,462.8,427.2,436.1,"1,326.10"
"2,013",Business,Black,Men,BUND,462.8,427.2,436.1,"1,326.10"
"2,013",Business,Black,Men,BUND,462.8,427.2,436.1,"1,326.10"
"2,013",Business,Black,Men,BUND,468,432,441,"1,341.00"
"2,013",Business,Black,Men,BUND,468,432,441,"1,341.00"
"2,013",Business,Black,Men,BUND,473.2,436.8,445.9,"1,355.90"
"2,013",Business,Black,Men,BUND,473.2,436.8,445.9,"1,355.90"
"2,013",Business,Black,Men,BUND,473.2,436.8,445.9,"1,355.90"
"2,013",Business,Black,Men,BUND,473.2,436.8,445.9,"1,355.90"
"2,013",Business,Black,Men,BUND,478.4,441.6,450.8,"1,370.80"
"2,013",Business,Black,Men,BUND,483.6,446.4,455.7,"1,385.70"
"2,013",Business,Black,Men,BUND,483.6,446.4,455.7,"1,385.70"
"2,013",Business,Black,Men,BUND,483.6,446.4,455.7,"1,385.70"
"2,013",Business,Black,Men,BUND,483.6,446.4,455.7,"1,385.70"
"2,013",Business,Black,Men,BUND,483.6,446.4,455.7,"1,385.70"
"2,013",Business,Black,Men,BUND,483.6,446.4,455.7,"1,385.70"
"2,013",Business,Black,Men,BUND,483.6,446.4,455.7,"1,385.70"
"2,013",Business,Black,Men,BUND,488.8,451.2,460.6,"1,400.60"
"2,013",Business,Black,Men,BUND,488.8,451.2,460.6,"1,400.60"
"2,013",Business,Black,Men,BUND,488.8,451.2,460.6,"1,400.60"
"2,013",Business,Black,Men,BUND,488.8,451.2,460.6,"1,400.60"
"2,013",Business,Black,Men,BUND,494,456,465.5,"1,415.50"
"2,013",Business,Black,Men,BUND,494,456,465.5,"1,415.50"
"2,013",Business,Black,Men,BUND,499.2,460.8,470.4,"1,430.40"
"2,013",Business,Black,Men,BUND,499.2,460.8,470.4,"1,430.40"
"2,013",Business,Black,Men,BUND,504.4,465.6,475.3,"1,445.30"
"2,013",Business,Black,Men,BUND,504.4,465.6,475.3,"1,445.30"
"2,013",Business,Black,Men,BUND,504.4,465.6,475.3,"1,445.30"
"2,013",Business,Black,Men,BUND,504.4,465.6,475.3,"1,445.30"
"2,013",Business,Black,Men,BUND,504.4,465.6,475.3,"1,445.30"
"2,013",Business,Black,Men,BUND,504.4,465.6,475.3,"1,445.30"
"2,013",Business,Black,Men,BUND,509.6,470.4,480.2,"1,460.20"
"2,013",Business,Black,Men,BUND,509.6,470.4,480.2,"1,460.20"
"2,013",Business,Black,Men,BUND,509.6,470.4,480.2,"1,460.20"
"2,013",Business,Black,Men,BUND,514.8,475.2,485.1,"1,475.10"
"2,013",Business,Black,Men,BUND,520,480,490,"1,490.00"
"2,013",Business,Black,Men,BUND,520,480,490,"1,490.00"
"2,013",Business,Black,Men,BUND,530.4,489.6,499.8,"1,519.80"
"2,013",Business,Black,Men,BUND,530.4,489.6,499.8,"1,519.80"
"2,013",Business,Black,Men,BUND,530.4,489.6,499.8,"1,519.80"
"2,013",Business,Black,Men,BUND,530.4,489.6,499.8,"1,519.80"
"2,013",Business,Black,Men,BUND,535.6,494.4,504.7,"1,534.70"
"2,013",Business,Black,Men,BUND,535.6,494.4,504.7,"1,534.70"
"2,013",Business,Black,Men,BUND,535.6,494.4,504.7,"1,534.70"
"2,013",Business,Black,Men,BUND,540.8,499.2,509.6,"1,549.60"
"2,013",Business,Black,Men,BUND,540.8,499.2,509.6,"1,549.60"
"2,013",Business,Black,Men,BUND,540.8,499.2,509.6,"1,549.60"
"2,013",Business,Black,Men,BUND,546,504,514.5,"1,564.50"
"2,013",Business,Black,Men,BUND,551.2,508.8,519.4,"1,579.40"
"2,013",Business,Black,Men,BUND,551.2,508.8,519.4,"1,579.40"
"2,013",Business,Black,Men,BUND,556.4,513.6,524.3,"1,594.30"
"2,013",Business,Black,Men,BUND,561.6,518.4,529.2,"1,609.20"
"2,013",Business,Black,Men,BUND,561.6,518.4,529.2,"1,609.20"
"2,013",Business,Black,Men,BUND,561.6,518.4,529.2,"1,609.20"
"2,013",Business,Black,Men,BUND,561.6,518.4,529.2,"1,609.20"
"2,013",Business,Black,Men,BUND,566.8,523.2,534.1,"1,624.10"
"2,013",Business,Black,Men,BUND,566.8,523.2,534.1,"1,624.10"
"2,013",Business,Black,Men,BUND,566.8,523.2,534.1,"1,624.10"
"2,013",Business,Black,Men,BUND,572,528,539,"1,639.00"
"2,013",Business,Black,Men,BUND,572,528,539,"1,639.00"
"2,013",Business,Black,Men,BUND,572,528,539,"1,639.00"
"2,013",Business,Black,Men,BUND,572,528,539,"1,639.00"
"2,013",Business,Black,Men,BUND,577.2,532.8,543.9,"1,653.90"
"2,013",Business,Black,Men,BUND,577.2,532.8,543.9,"1,653.90"
"2,013",Business,Black,Men,BUND,582.4,537.6,548.8,"1,668.80"
"2,013",Business,Black,Men,BUND,582.4,537.6,548.8,"1,668.80"
"2,013",Business,Black,Men,BUND,587.6,542.4,553.7,"1,683.70"
"2,013",Business,Black,Men,BUND,587.6,542.4,553.7,"1,683.70"
"2,013",Business,Black,Men,BUND,592.8,547.2,558.6,"1,698.60"
"2,013",Business,Black,Men,BUND,608.4,561.6,573.3,"1,743.30"
"2,013",Business,Black,Men,BUND,608.4,561.6,573.3,"1,743.30"
"2,013",Business,Black,Men,BUND,613.6,566.4,578.2,"1,758.20"
"2,013",Business,Black,Men,BUND,618.8,571.2,583.1,"1,773.10"
"2,013",Business,Black,Men,BUND,634.4,585.6,597.8,"1,817.80"
"2,013",Business,Black,Men,BUND,639.6,590.4,602.7,"1,832.70"
"2,013",Business,Black,Men,BUSI,499.2,460.8,470.4,"1,430.40"
"2,013",Business,Black,Men,BUSI,514.8,475.2,485.1,"1,475.10"
"2,013",Business,Black,Men,BUSI,655.2,604.8,617.4,"1,877.40"
"2,013",Business,Black,Men,DCES,514.8,475.2,485.1,"1,475.10"
"2,013",Business,Black,Men,FINA,364,336,343,"1,043.00"
"2,013",Business,Black,Men,FINA,400.4,369.6,377.3,"1,147.30"
"2,013",Business,Black,Men,FINA,478.4,441.6,450.8,"1,370.80"
"2,013",Business,Black,Men,FINA,514.8,475.2,485.1,"1,475.10"
"2,013",Business,Black,Men,FINA,566.8,523.2,534.1,"1,624.10"
"2,013",Business,Black,Men,FINA,566.8,523.2,534.1,"1,624.10"
"2,013",Business,Black,Men,FINA,644.8,595.2,607.6,"1,847.60"
"2,013",Business,Black,Men,FINA,670.8,619.2,632.1,"1,922.10"
"2,013",Business,Black,Men,FINS,473.2,436.8,445.9,"1,355.90"
"2,013",Business,Black,Men,GNBU,431.6,398.4,406.7,"1,236.70"
"2,013",Business,Black,Men,GNBU,447.2,412.8,421.4,"1,281.40"
"2,013",Business,Black,Men,GNBU,462.8,427.2,436.1,"1,326.10"
"2,013",Business,Black,Men,GNBU,572,528,539,"1,639.00"
"2,013",Business,Black,Men,HROB,379.6,350.4,357.7,"1,087.70"
"2,013",Business,Black,Men,HROB,488.8,451.2,460.6,"1,400.60"
"2,013",Business,Black,Men,HROB,582.4,537.6,548.8,"1,668.80"
"2,013",Business,Black,Men,MKTG,457.6,422.4,431.2,"1,311.20"
"2,013",Business,Black,Men,MKTG,468,432,441,"1,341.00"
"2,013",Business,Black,Men,MKTG,509.6,470.4,480.2,"1,460.20"
"2,013",Business,Black,Men,MKTG,540.8,499.2,509.6,"1,549.60"
"2,013",Business,Black,Men,MKTG,556.4,513.6,524.3,"1,594.30"
"2,013",Business,Black,Men,MKTG,556.4,513.6,524.3,"1,594.30"
"2,013",Business,Black,Men,MKTG,577.2,532.8,543.9,"1,653.90"
"2,013",Business,Black,Men,OSCM,400.4,369.6,377.3,"1,147.30"
"2,013",Business,Black,Men,PACC,442,408,416.5,"1,266.50"
"2,013",Business,Black,Men,PACC,452.4,417.6,426.3,"1,296.30"
"2,013",Business,Black,Men,PACC,473.2,436.8,445.9,"1,355.90"
"2,013",Business,Black,Men,PACC,473.2,436.8,445.9,"1,355.90"
"2,013",Business,Black,Men,PACC,473.2,436.8,445.9,"1,355.90"
"2,013",Business,Black,Men,PACC,494,456,465.5,"1,415.50"
"2,013",Business,Black,Men,PACC,499.2,460.8,470.4,"1,430.40"
"2,013",Business,Black,Men,PACC,499.2,460.8,470.4,"1,430.40"
"2,013",Business,Black,Men,PACC,509.6,470.4,480.2,"1,460.20"
"2,013",Business,Black,Men,PACC,509.6,470.4,480.2,"1,460.20"
"2,013",Business,Black,Men,PACC,520,480,490,"1,490.00"
"2,013",Business,Black,Men,PACC,561.6,518.4,529.2,"1,609.20"
"2,013",Business,Black,Men,PACC,572,528,539,"1,639.00"
"2,013",Business,Black,Men,PACC,577.2,532.8,543.9,"1,653.90"
"2,013",Business,Black,Men,PACC,629.2,580.8,592.9,"1,802.90"
"2,013",Business,Black,Men,REAL,530.4,489.6,499.8,"1,519.80"
"2,013",Communication,Black,Men,HMGT,400.5,489.5,480.6,"1,370.60"
"2,013",Communication,Black,Men,HMGT,409.5,500.5,491.4,"1,401.40"
"2,013",Communication,Black,Men,HMGT,432,528,518.4,"1,478.40"
"2,013",Communication,Black,Men,HMGT,454.5,555.5,545.4,"1,555.40"
"2,013",Communication,Black,Men,HMGT,468,572,561.6,"1,601.60"
"2,013",Communication,Black,Men,HMGT,486,594,583.2,"1,663.20"
"2,013",Communication,Black,Men,HMGT,531,649,637.2,"1,817.20"
"2,013",Communication,Black,Men,MDSE,382.5,467.5,459,"1,309.00"
"2,013",Communication,Black,Men,MDSE,418.5,511.5,502.2,"1,432.20"
"2,013",Education,Black,Men,EUND,377.2,442.8,426.4,"1,246.40"
"2,013",Education,Black,Men,EUND,460,540,520,"1,520.00"
"2,013",Education,Black,Men,EUND,519.8,610.2,587.6,"1,717.60"
"2,013",Education,Black,Men,HIED,446.2,523.8,504.4,"1,474.40"
"2,013",Education,Black,Men,HIED,450.8,529.2,509.6,"1,489.60"
"2,013",Education,Black,Men,INDE,524.4,615.6,592.8,"1,732.80"
"2,013",Education,Black,Men,KINE,340.4,399.6,384.8,"1,124.80"
"2,013",Education,Black,Men,KINE,340.4,399.6,384.8,"1,124.80"
"2,013",Education,Black,Men,KINE,345,405,390,"1,140.00"
"2,013",Education,Black,Men,KINE,345,405,390,"1,140.00"
"2,013",Education,Black,Men,KINE,349.6,410.4,395.2,"1,155.20"
"2,013",Education,Black,Men,KINE,349.6,410.4,395.2,"1,155.20"
"2,013",Education,Black,Men,KINE,354.2,415.8,400.4,"1,170.40"
"2,013",Education,Black,Men,KINE,358.8,421.2,405.6,"1,185.60"
"2,013",Education,Black,Men,KINE,368,432,416,"1,216.00"
"2,013",Education,Black,Men,KINE,368,432,416,"1,216.00"
"2,013",Education,Black,Men,KINE,381.8,448.2,431.6,"1,261.60"
"2,013",Education,Black,Men,KINE,381.8,448.2,431.6,"1,261.60"
"2,013",Education,Black,Men,KINE,381.8,448.2,431.6,"1,261.60"
"2,013",Education,Black,Men,KINE,395.6,464.4,447.2,"1,307.20"
"2,013",Education,Black,Men,KINE,404.8,475.2,457.6,"1,337.60"
"2,013",Education,Black,Men,KINE,404.8,475.2,457.6,"1,337.60"
"2,013",Education,Black,Men,KINE,409.4,480.6,462.8,"1,352.80"
"2,013",Education,Black,Men,KINE,409.4,480.6,462.8,"1,352.80"
"2,013",Education,Black,Men,KINE,423.2,496.8,478.4,"1,398.40"
"2,013",Education,Black,Men,KINE,427.8,502.2,483.6,"1,413.60"
"2,013",Education,Black,Men,KINE,427.8,502.2,483.6,"1,413.60"
"2,013",Education,Black,Men,KINE,432.4,507.6,488.8,"1,428.80"
"2,013",Education,Black,Men,KINE,437,513,494,"1,444.00"
"2,013",Education,Black,Men,KINE,437,513,494,"1,444.00"
"2,013",Education,Black,Men,KINE,469.2,550.8,530.4,"1,550.40"
